address,city,state,Zip,Latitude,Longitude
440 TERRACE AVE,BOULDER,Colorado,80304,40.066914,-105.289204
2825 COLBY DR,BOULDER,Colorado,80305,39.979904,-105.258733
1497 LODGE LN,BOULDER,Colorado,80303,40.012509,-105.227217
7209 RUSTIC TRL,BOULDER,Colorado,80301,40.060253,-105.185244
2337 8TH ST,BOULDER,Colorado,80302,40.020199,-105.286506
9026 COCKERELL HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4852 BEAR CREEK APTS B,BOULDER,Colorado,80301,40.049468,-105.201421
928 MOUNTAIN MEADOWS RD,BOULDER,Colorado,80302,40.025932,-105.375947
1357 KITTREDGE CENTRAL HALL,BOULDER,Colorado,80017,39.692962,-104.802124
3619 ROUNDTREE CT,BOULDER,Colorado,80304,40.040301,-105.260786
277 FORREST LN,BOULDER,Colorado,80302,40.086865,-105.345726
4877 HOPKINS PL,BOULDER,Colorado,80301,40.035353,-105.240621
2473 BRIARWOOD DR,BOULDER,Colorado,80305,39.971159,-105.26251
1900 OAK AVE,BOULDER,Colorado,80304,40.044676,-105.272512
3325 13TH ST,BOULDER,Colorado,80304,40.035477,-105.281102
827 POORMAN RD,BOULDER,Colorado,80302,40.033735,-105.334282
2250 SPRUCE ST,BOULDER,Colorado,80302,40.021514,-105.266378
3625 ASPEN CT,BOULDER,Colorado,80304,40.040328,-105.280784
4631 BURGUNDY LN,BOULDER,Colorado,80301,40.058529,-105.209882
8840 TAHOE CT,BOULDER,Colorado,80301,40.0184,-105.147115
5135 MERRITT DR,BOULDER,Colorado,80303,40.012778,-105.230381
2893 SPRINGDALE LN,BOULDER,Colorado,80303,40.009282,-105.255754
550 ITHACA DR,BOULDER,Colorado,80305,39.97982,-105.263815
7323 ISLAND CIR,BOULDER,Colorado,80301,40.060326,-105.182136
3312 CRIPPLE CREEK TRL,BOULDER,Colorado,80305,39.966193,-105.25318
1093 10TH ST,BOULDER,Colorado,80302,40.00713,-105.280223
1145 GEORGETOWN RD,BOULDER,Colorado,80305,39.978234,-105.254571
2712 5TH ST,BOULDER,Colorado,80304,40.025806,-105.289954
2551 MAPLETON AVE,BOULDER,Colorado,80304,40.025095,-105.262597
3533 SMUGGLER WAY,BOULDER,Colorado,80305,39.966285,-105.250858
980 HARTFORD DR,BOULDER,Colorado,80305,39.980054,-105.255694
77 OVERLOOK LN,BOULDER,Colorado,80302,40.077389,-105.354993
6020 JAY RD,BOULDER,Colorado,80301,40.04868,-105.213909
4947 SUNDANCE SQ,BOULDER,Colorado,80301,40.064416,-105.180536
8443 STONERIDGE TER,BOULDER,Colorado,80302,40.126227,-105.296006
1120 HARTFORD DR,BOULDER,Colorado,80305,39.978344,-105.255346
972 WESTVIEW DR,BOULDER,Colorado,80303,40.005015,-105.199726
824 CYPRESS DR,BOULDER,Colorado,80303,40.002246,-105.228605
1703 14TH ST BSMT,BOULDER,Colorado,80302,40.014747,-105.276409
2043 WALNUT ST,BOULDER,Colorado,80302,40.019606,-105.268379
3134 BIG HORN ST,BOULDER,Colorado,80301,40.042108,-105.251626
9154 LIBBY HALL,BOULDER,Colorado,80301,40.049468,-105.201421
3760 MOFFIT CT,BOULDER,Colorado,80304,40.042425,-105.284678
3335 BERKLEY CT,BOULDER,Colorado,80305,39.994529,-105.252648
4241 30TH ST,BOULDER,Colorado,80301,40.051879,-105.255698
3130 24TH ST,BOULDER,Colorado,80304,40.031892,-105.265745
5041 5TH ST,BOULDER,Colorado,80304,40.066026,-105.28866
760 TOEDTLI DR,BOULDER,Colorado,80305,39.981549,-105.247631
820 15TH ST,BOULDER,Colorado,80302,40.002248,-105.273393
2328 WALNUT ST,BOULDER,Colorado,80302,40.019886,-105.264396
5050 2ND ST,BOULDER,Colorado,80304,40.066142,-105.290496
4353 SNOWBERRY CT,BOULDER,Colorado,80304,40.0512,-105.285355
9035 FARRAND HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2925 CARRIAGE HILLS DR,BOULDER,Colorado,80302,40.069138,-105.334335
8503 MIDDLE FORK RD,BOULDER,Colorado,80302,40.127157,-105.289518
1590 UPLAND AVE,BOULDER,Colorado,80304,40.052477,-105.276965
3746 CEDARLODGE ST,BOULDER,Colorado,80301,40.042679,-105.250133
2805 6TH ST,BOULDER,Colorado,80304,40.026932,-105.289458
1720 LEHIGH ST,BOULDER,Colorado,80305,39.970682,-105.259753
4520 SQUIRES CIR,BOULDER,Colorado,80305,39.97878,-105.242254
4430 DARLEY AVE,BOULDER,Colorado,80305,39.98115,-105.24333
5239 QUAIL HOLLOW CT,BOULDER,Colorado,80301,40.069265,-105.18714
9001 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1335 ELDER AVE,BOULDER,Colorado,80304,40.03026,-105.279051
885 ARAPAHOE AVE,BOULDER,Colorado,80302,40.013402,-105.283952
876 SUNSHINE CANYON DR,BOULDER,Colorado,80302,40.025924,-105.305315
4825 6TH ST,BOULDER,Colorado,80304,40.062449,-105.288122
7331 MEADOW CT,BOULDER,Colorado,80301,40.055705,-105.18246
428 PEARL ST,BOULDER,Colorado,80302,40.015482,-105.28962
945 30TH ST,BOULDER,Colorado,80303,40.004456,-105.253432
838 SPRUCE ST,BOULDER,Colorado,80302,40.017762,-105.284341
2290 GRAPE AVE,BOULDER,Colorado,80304,40.033771,-105.266722
3738 N 61ST ST,BOULDER,Colorado,80301,40.04275,-105.211299
9035 SUGARLOAF RD,BOULDER,Colorado,80302,39.997457,-105.474672
4640 GREYLOCK ST,BOULDER,Colorado,80301,40.059446,-105.167777
4160 HUNT CT,BOULDER,Colorado,80303,40.000468,-105.240787
3030 CARNEGIE DR,BOULDER,Colorado,80305,39.982473,-105.256644
1405 KENDALL DR,BOULDER,Colorado,80305,39.974622,-105.25768
1450 NORWOOD AVE,BOULDER,Colorado,80304,40.043414,-105.279256
900 PEARL ST STE 201,BOULDER,Colorado,80302,40.016732,-105.283531
5315 ILLINI WAY,BOULDER,Colorado,80303,39.988207,-105.228159
2145 MAPLETON AVE REAR,BOULDER,Colorado,80304,40.023869,-105.268263
333 DELLWOOD AVE,BOULDER,Colorado,80304,40.029424,-105.292373
4710 16TH ST,BOULDER,Colorado,80304,40.060459,-105.277146
3805 APACHE CT W,BOULDER,Colorado,80303,39.993487,-105.245544
6320 RESERVE DR,BOULDER,Colorado,80303,40.008447,-105.206265
750 LEFT FORK RD,BOULDER,Colorado,80302,40.029705,-105.384217
4946 CARTER CT,BOULDER,Colorado,80301,40.064577,-105.193881
5764 PARK SADDLE CT,BOULDER,Colorado,80301,40.076681,-105.196645
2823 JAY RD,BOULDER,Colorado,80301,40.053449,-105.257936
3345 CAYMAN PL,BOULDER,Colorado,80301,40.050806,-105.251901
3880 ELMHURST PL,BOULDER,Colorado,80305,39.991183,-105.245318
4847 HOPKINS PL,BOULDER,Colorado,80301,40.035743,-105.241468
2495 BRIARWOOD DR,BOULDER,Colorado,80305,39.970803,-105.261937
7291 BROCKWAY DR,BOULDER,Colorado,80303,39.990051,-105.182357
1561 S FOOTHILLS HWY LOT F7,BOULDER,Colorado,80305,39.956445,-105.231073
5505 VALMONT RD LOT 320,BOULDER,Colorado,80301,40.034299,-105.223092
1012 15TH ST,BOULDER,Colorado,80302,40.005768,-105.273422
8053 SAGEBRUSH CT,BOULDER,Colorado,80301,40.019314,-105.165176
5875 ORCHARD CREEK LN,BOULDER,Colorado,80301,40.05678,-105.217444
427 CANYON BLVD,BOULDER,Colorado,80302,40.015048,-105.289463
1820 HAWTHORN AVE,BOULDER,Colorado,80304,40.034522,-105.273476
5428 WHITE PL,BOULDER,Colorado,80303,40.008557,-105.226732
556 UTICA CT,BOULDER,Colorado,80304,40.051828,-105.290473
296 ALDER LN,BOULDER,Colorado,80304,40.039322,-105.313696
2008 ALPINE AVE,BOULDER,Colorado,80304,40.025207,-105.27069
427 PINE ST,BOULDER,Colorado,80302,40.018638,-105.290764
6363 VALMONT RD,BOULDER,Colorado,80301,40.032367,-105.205219
5481 LA PLATA CIR,BOULDER,Colorado,80301,40.073965,-105.19222
768 ROCKWAY PL,BOULDER,Colorado,80303,40.001634,-105.170772
1140 LINDEN AVE,BOULDER,Colorado,80304,40.040493,-105.283506
3240 WRIGHT AVE,BOULDER,Colorado,80301,40.032231,-105.237301
1688 REDWOOD AVE,BOULDER,Colorado,80304,40.048562,-105.276182
3166 7TH ST,BOULDER,Colorado,80304,40.032296,-105.287635
540 S 44TH ST,BOULDER,Colorado,80305,39.985086,-105.243332
720 SPRUCE ST,BOULDER,Colorado,80302,40.017409,-105.286105
9022 SEWALL HALL,BOULDER,Colorado,80301,40.049468,-105.201421
110 S 36TH ST,BOULDER,Colorado,80305,39.991542,-105.250879
265 S 41ST ST,BOULDER,Colorado,80305,39.989077,-105.245769
830 LAUREL AVE,BOULDER,Colorado,80303,40.001808,-105.227271
700 SURREY RIDGE RD,BOULDER,Colorado,80302,40.066679,-105.319246
2871 KENYON CIR,BOULDER,Colorado,80305,39.975622,-105.258616
2905 6TH ST,BOULDER,Colorado,80304,40.028267,-105.289461
5521 GLENDALE GULCH CIR,BOULDER,Colorado,80301,40.074146,-105.194856
180 MANHATTAN DR,BOULDER,Colorado,80303,39.990455,-105.228134
7337 SOUTH BOULDER RD,BOULDER,Colorado,80303,39.987314,-105.181844
1720 DEER VALLEY RD,BOULDER,Colorado,80305,39.985915,-105.27223
3570 CLOVERLEAF DR,BOULDER,Colorado,80304,40.039549,-105.274526
525 S 45TH ST,BOULDER,Colorado,80305,39.985274,-105.242959
650 S 43RD ST,BOULDER,Colorado,80305,39.983779,-105.244257
4816 DEVONSHIRE ST,BOULDER,Colorado,80301,40.062247,-105.172918
5061 COTTONWOOD DR,BOULDER,Colorado,80301,40.067066,-105.192633
1064 10TH ST,BOULDER,Colorado,80302,40.006658,-105.27956
1228 7TH ST,BOULDER,Colorado,80302,40.00886,-105.285264
3610 BERKLEY AVE,BOULDER,Colorado,80305,39.992322,-105.250524
2432 BLUFF ST,BOULDER,Colorado,80304,40.024988,-105.264614
2045 GRAPE AVE,BOULDER,Colorado,80304,40.034479,-105.269302
1440 HAWTHORN AVE,BOULDER,Colorado,80304,40.03485,-105.278846
471 ORD DR,BOULDER,Colorado,80303,39.995461,-105.169955
1773 YARMOUTH AVE,BOULDER,Colorado,80304,40.058526,-105.275616
1467 MEADOWLARK DR,BOULDER,Colorado,80303,40.013076,-105.196671
160 S 36TH ST,BOULDER,Colorado,80305,39.990565,-105.2509
2980 WASHINGTON ST,BOULDER,Colorado,80304,40.029929,-105.277898
3055 18TH ST,BOULDER,Colorado,80304,40.031068,-105.274452
4300 SUNSHINE CANYON DR,BOULDER,Colorado,80302,40.052751,-105.335533
1375 LINDEN DR,BOULDER,Colorado,80304,40.046145,-105.303588
390 FOREST AVE,BOULDER,Colorado,80304,40.032696,-105.291882
3842 ORION CT,BOULDER,Colorado,80304,40.044189,-105.285773
2995 25TH ST,BOULDER,Colorado,80304,40.029774,-105.264404
969 MARINE ST,BOULDER,Colorado,80302,40.012518,-105.28081
4940 CARTER CT,BOULDER,Colorado,80301,40.064577,-105.193922
4730 HANCOCK DR,BOULDER,Colorado,80303,40.007543,-105.236651
5721 JAY RD,BOULDER,Colorado,80301,40.051447,-105.220471
2121 MESA DR RM 425 B,BOULDER,Colorado,80304,40.025241,-105.269507
6482 JIB CT,BOULDER,Colorado,80301,40.05495,-105.202616
4097 ELEUTHERA CT,BOULDER,Colorado,80301,40.048984,-105.250765
2990 HEIDELBERG DR,BOULDER,Colorado,80305,39.971621,-105.256792
700 SILVER LAKE AVE,BOULDER,Colorado,80304,40.056157,-105.287409
1519 48TH ST,BOULDER,Colorado,80303,40.012974,-105.236239
2300 JUNIPER AVE,BOULDER,Colorado,80304,40.036821,-105.26643
7001 HARVEST RD,BOULDER,Colorado,80301,40.072486,-105.190305
990 MCINTIRE ST,BOULDER,Colorado,80303,40.006331,-105.233784
3260 LONGWOOD AVE,BOULDER,Colorado,80305,39.967938,-105.253456
1840 ARAPAHOE AVE,BOULDER,Colorado,80302,40.014344,-105.270626
814 7TH ST,BOULDER,Colorado,80403,39.760569,-105.227226
345 27TH ST,BOULDER,Colorado,80305,39.996515,-105.259974
3648 ST VINCENT PL,BOULDER,Colorado,80301,40.047675,-105.250278
7180 CEDARWOOD CIR,BOULDER,Colorado,80301,40.066519,-105.186331
2218 HOLYOKE DR,BOULDER,Colorado,80305,39.979298,-105.266528
1313 NORTHRIDGE CT,BOULDER,Colorado,80304,40.04458,-105.280836
5028 CARTER CT,BOULDER,Colorado,80301,40.066144,-105.196205
500 PLEASANT ST,BOULDER,Colorado,80302,40.009174,-105.289222
2463 KALMIA AVE,BOULDER,Colorado,80304,40.039625,-105.264801
715 BUCKINGHAM HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1303 MARIPOSA AVE,BOULDER,Colorado,80302,39.998007,-105.275794
3262 SENTINEL DR,BOULDER,Colorado,80301,40.033965,-105.239682
3840 BASELINE RD,BOULDER,Colorado,80303,39.999418,-105.245677
2966 MIDDLE FORK RD,BOULDER,Colorado,80302,40.129543,-105.285838
515 FOREST AVE,BOULDER,Colorado,80304,40.033128,-105.289851
840 PEARL ST STE C,BOULDER,Colorado,80302,40.016687,-105.284118
3687 ROUNDTREE CT,BOULDER,Colorado,80304,40.041768,-105.26039
6922 FRYING PAN RD,BOULDER,Colorado,80301,40.069322,-105.19186
43 ARROWLEAF CT,BOULDER,Colorado,80304,40.040989,-105.298961
7903 GRASMERE DR,BOULDER,Colorado,80301,40.061293,-105.169004
6626 KALUA RD,BOULDER,Colorado,80301,40.056647,-105.199676
1365 OAK CT,BOULDER,Colorado,80304,40.045373,-105.280254
60 HAWK LN,BOULDER,Colorado,80304,40.042845,-105.321546
4855 RICARA DR,BOULDER,Colorado,80303,39.992517,-105.234052
4513 DRIFTWOOD PL,BOULDER,Colorado,80301,40.05634,-105.206257
9236 GUNBARREL RIDGE RD,BOULDER,Colorado,80301,40.062621,-105.137418
5012 BUCKINGHAM RD,BOULDER,Colorado,80301,40.066127,-105.179856
3156 EASTWOOD CT,BOULDER,Colorado,80304,40.031919,-105.260172
940 HARTFORD DR,BOULDER,Colorado,80305,39.980395,-105.255821
5011 COVENTRY CT,BOULDER,Colorado,80301,40.065831,-105.182249
5000 BUTTE ST LOT 168,BOULDER,Colorado,80301,40.033979,-105.236179
4566 BEACHCOMBER CT,BOULDER,Colorado,80301,40.057783,-105.205724
4314 9TH ST,BOULDER,Colorado,80304,40.053408,-105.28553
8802 LAKESIDE CT,BOULDER,Colorado,80301,40.019548,-105.147861
2460 GLENWOOD DR,BOULDER,Colorado,80304,40.032969,-105.264911
5682 EUCLID PL,BOULDER,Colorado,80303,40.002983,-105.220831
5468 WHITE PL,BOULDER,Colorado,80303,40.009025,-105.225863
1000 ALPINE AVE,BOULDER,Colorado,80304,40.025222,-105.284254
3690 IRIS AVE,BOULDER,Colorado,80301,40.03623,-105.247168
2345 SPOTSWOOD PL,BOULDER,Colorado,80304,40.051632,-105.26646
214 MOHAWK DR,BOULDER,Colorado,80303,39.991022,-105.238428
1321 9TH ST FRNT,BOULDER,Colorado,80302,40.00984,-105.282376
4857 10TH ST,BOULDER,Colorado,80304,40.06234,-105.285179
1321 9TH ST,BOULDER,Colorado,80302,40.00984,-105.282376
9208 GUNBARREL RIDGE RD,BOULDER,Colorado,80301,40.062645,-105.1389
1820 16TH ST,BOULDER,Colorado,80302,40.017432,-105.273931
1373 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2040 16TH ST,BOULDER,Colorado,80302,40.019769,-105.274696
4959 CLUBHOUSE CT,BOULDER,Colorado,80301,40.064765,-105.183332
5261 STEARNS WEST HALL,BOULDER,Colorado,80303,40.007406,-105.200394
5262 PENNSYLVANIA AVE,BOULDER,Colorado,80303,40.006251,-105.230988
1385 LODGE LN,BOULDER,Colorado,80303,40.010947,-105.226799
5079 HOLMES PL,BOULDER,Colorado,80303,40.010349,-105.231515
83 GENESEE CT,BOULDER,Colorado,80303,39.987503,-105.224521
3830 ELMHURST PL,BOULDER,Colorado,80305,39.990441,-105.246191
1167 RAVENWOOD RD,BOULDER,Colorado,80303,40.009232,-105.201272
2230 HILLSDALE CIR,BOULDER,Colorado,80305,39.983117,-105.263838
6303 ARAPAHOE,BOULDER,Colorado,80303,40.014956,-105.206463
3615 BERKLEY AVE,BOULDER,Colorado,80305,39.99274,-105.250248
2227 JUNIPER CT,BOULDER,Colorado,80304,40.038103,-105.267363
1823 CANYON BLVD,BOULDER,Colorado,80302,40.017435,-105.270897
5135 INGERSOLL PL,BOULDER,Colorado,80303,40.011151,-105.23095
4609 17TH ST,BOULDER,Colorado,80304,40.058643,-105.276547
3801 ABEYTA CT,BOULDER,Colorado,80301,40.043981,-105.253608
3751 DAVIDSON PL,BOULDER,Colorado,80305,39.992042,-105.246803
9002 BRACKETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
833 KALMIA AVE,BOULDER,Colorado,80304,40.039625,-105.28621
1377 HALLETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
5432 BLACKHAWK RD,BOULDER,Colorado,80303,39.997057,-105.226232
3319 N 95TH ST,BOULDER,Colorado,80301,40.035496,-105.131774
4595 DARLEY AVE,BOULDER,Colorado,80305,39.98168,-105.241904
3719 SUGARLOAF RD,BOULDER,Colorado,80302,40.021308,-105.397343
690 ITHACA DR,BOULDER,Colorado,80305,39.981446,-105.263365
1340 EDINBORO DR,BOULDER,Colorado,80305,39.97587,-105.252688
3040 25TH ST,BOULDER,Colorado,80304,40.030709,-105.263851
5190 INGERSOLL PL,BOULDER,Colorado,80303,40.01068,-105.230383
8024 STEARNS WEST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
865 LINDEN AVE,BOULDER,Colorado,80304,40.041346,-105.285893
330 MAIN ST,BOULDER,Colorado,80302,40.063485,-105.408749
4863 KINGS RIDGE BLVD,BOULDER,Colorado,80301,40.033378,-105.240322
2990 STANFORD AVE,BOULDER,Colorado,80305,39.986375,-105.256513
760 MOHAWK DR,BOULDER,Colorado,80303,40.002925,-105.237288
280 32ND ST,BOULDER,Colorado,80305,39.994544,-105.254631
2555 JUNIPER AVE,BOULDER,Colorado,80304,40.037544,-105.264001
385 32ND ST,BOULDER,Colorado,80305,39.996626,-105.254726
349 ANTLER DR,BOULDER,Colorado,80302,40.097732,-105.329077
4310 PALI WAY,BOULDER,Colorado,80301,40.052985,-105.18329
947 DEARBORN PL,BOULDER,Colorado,80303,40.00498,-105.174477
510 S 43RD ST,BOULDER,Colorado,80305,39.985642,-105.244266
2457 20TH ST,BOULDER,Colorado,80304,40.024852,-105.271828
1415 ELDER AVE,BOULDER,Colorado,80304,40.030281,-105.277721
877 TERRACE CIR S,BOULDER,Colorado,80302,40.067134,-105.284991
365 OAKWOOD PL,BOULDER,Colorado,80304,40.045816,-105.292561
8423 THUNDERHEAD DR,BOULDER,Colorado,80302,40.125549,-105.291127
1028 1/2 PINE ST,BOULDER,Colorado,80302,40.019299,-105.282824
3740 CEDARLODGE ST,BOULDER,Colorado,80301,40.042698,-105.25011
1648 9TH ST,BOULDER,Colorado,80302,40.012807,-105.282985
1355 SCRUB OAK CIR,BOULDER,Colorado,80305,39.976052,-105.263347
3355 HICKOK PL,BOULDER,Colorado,80301,40.035028,-105.249594
255 31ST ST,BOULDER,Colorado,80305,39.995295,-105.256187
4524 N 47TH ST,BOULDER,Colorado,80301,40.057179,-105.243062
1531 BROADWAY,BOULDER,Colorado,80302,40.012194,-105.2783
123 ALDER LN,BOULDER,Colorado,80304,40.041962,-105.315113
102 GENESEE CT,BOULDER,Colorado,80303,39.98786,-105.223908
4709 JAY RD,BOULDER,Colorado,80301,40.051209,-105.243614
4529 STARBOARD CT,BOULDER,Colorado,80301,40.058186,-105.202859
7426 SINGING HILLS DR,BOULDER,Colorado,80301,40.068838,-105.179799
801 COLUMBIA PL,BOULDER,Colorado,80303,40.001324,-105.17656
375 MAJESTIC VIEW DR,BOULDER,Colorado,80303,39.980201,-105.168317
820 33RD ST,BOULDER,Colorado,80303,40.002253,-105.250038
3134 BELL DR,BOULDER,Colorado,80301,40.031636,-105.243471
4104 ST CROIX ST,BOULDER,Colorado,80301,40.049316,-105.250641
5310 SUN DIAL PL,BOULDER,Colorado,80301,40.07114,-105.188278
1425 LINCOLN PL,BOULDER,Colorado,80302,40.011062,-105.281598
1532 OAK AVE,BOULDER,Colorado,80304,40.044241,-105.277716
4903 FRANKLIN DR,BOULDER,Colorado,80301,40.032669,-105.239345
4687 13TH ST,BOULDER,Colorado,80304,40.059795,-105.281325
2213 PINE ST,BOULDER,Colorado,80302,40.023017,-105.267296
2053 YARMOUTH AVE,BOULDER,Colorado,80301,40.059746,-105.270284
1080 EVERGREEN AVE,BOULDER,Colorado,80304,40.030902,-105.28356
2934 10TH ST,BOULDER,Colorado,80304,40.028701,-105.284043
1490 VIOLET AVE,BOULDER,Colorado,80304,40.053899,-105.278931
3457 IRIS CT,BOULDER,Colorado,80304,40.037515,-105.276004
1260 DREXEL ST,BOULDER,Colorado,80305,39.976826,-105.251791
2635 LAFAYETTE DR,BOULDER,Colorado,80305,39.968092,-105.259034
4695 BASELINE RD,BOULDER,Colorado,80303,39.999895,-105.236557
235 LINDEN DR,BOULDER,Colorado,80304,40.042861,-105.295887
2350 PANORAMA AVE,BOULDER,Colorado,80304,40.026086,-105.266073
5110 ILLINI WAY,BOULDER,Colorado,80303,39.987714,-105.230951
7495 SINGING HILLS DR,BOULDER,Colorado,80301,40.067878,-105.179225
3016 6TH ST,BOULDER,Colorado,80304,40.029564,-105.288804
4254 S HAMPTON CIR,BOULDER,Colorado,80301,40.045675,-105.24698
941 CRESCENT DR,BOULDER,Colorado,80303,40.004505,-105.231516
613 NORTH ST BACK,BOULDER,Colorado,80304,40.024857,-105.288014
2121 4TH ST,BOULDER,Colorado,80302,40.017381,-105.291869
1346 DEER TRAIL RD,BOULDER,Colorado,80302,40.079547,-105.352546
2040 BALSAM DR,BOULDER,Colorado,80304,40.02651,-105.269178
1580 MOSS ROCK PL,BOULDER,Colorado,80304,40.041987,-105.277814
776 MORGAN DR,BOULDER,Colorado,80303,40.003099,-105.235845
3551 SMUGGLER WAY,BOULDER,Colorado,80305,39.965905,-105.250565
4600 NASSAU PL,BOULDER,Colorado,80301,40.048624,-105.245128
4292 VINCA CT,BOULDER,Colorado,80304,40.052641,-105.267378
3396 MOORHEAD AVE,BOULDER,Colorado,80305,39.995205,-105.252022
6119 OLD BROMPTON RD,BOULDER,Colorado,80301,40.056768,-105.211066
275 MANHATTAN DR,BOULDER,Colorado,80303,39.992741,-105.229297
703 DELLWOOD AVE,BOULDER,Colorado,80304,40.029436,-105.287633
1090 BEREA DR,BOULDER,Colorado,80305,39.978366,-105.248796
5832 N ORCHARD CREEK CIR,BOULDER,Colorado,80301,40.057665,-105.218793
1895 REDWOOD AVE,BOULDER,Colorado,80304,40.048989,-105.272985
3603 ASPEN CT,BOULDER,Colorado,80304,40.039694,-105.280827
2635 MAPLETON AVE LOT 46,BOULDER,Colorado,80304,40.026086,-105.261821
3780 23RD ST,BOULDER,Colorado,80304,40.043258,-105.266264
2760 5TH ST,BOULDER,Colorado,80304,40.026571,-105.289962
5393 OAK TREE CT,BOULDER,Colorado,80301,40.072401,-105.183978
2998 SHADY HOLLOW W,BOULDER,Colorado,80304,40.02895,-105.260282
220 S 39TH ST,BOULDER,Colorado,80305,39.989682,-105.246813
1837 MAPLETON AVE,BOULDER,Colorado,80304,40.023009,-105.272381
2263 NICHOLL ST,BOULDER,Colorado,80304,40.029597,-105.268352
1561 S FOOTHILLS HWY LOT E-5,BOULDER,Colorado,80305,39.956445,-105.231073
1820 MAPLETON AVE,BOULDER,Colorado,80304,40.022271,-105.272482
6134 HABITAT DR,BOULDER,Colorado,80301,40.060284,-105.210699
1500 OAK AVE,BOULDER,Colorado,80304,40.044337,-105.278399
335 29TH ST,BOULDER,Colorado,80305,39.997281,-105.257633
890 INCA PKWY,BOULDER,Colorado,80303,40.002837,-105.238619
8801 LAKESIDE CT,BOULDER,Colorado,80301,40.020164,-105.148348
330 S 38TH ST,BOULDER,Colorado,80305,39.98793,-105.24878
1538 MACARTHUR DR,BOULDER,Colorado,80303,40.01385,-105.237365
428 BISON DR,BOULDER,Colorado,80302,39.955962,-105.31999
6489 BARNACLE CT,BOULDER,Colorado,80301,40.058443,-105.202383
870 15TH ST,BOULDER,Colorado,80302,40.003148,-105.273399
2270 FLORAL DR,BOULDER,Colorado,80304,40.029517,-105.266629
2994 SHADY HOLLOW W,BOULDER,Colorado,80304,40.02896,-105.26037
3036 8TH ST,BOULDER,Colorado,80304,40.029882,-105.286407
429 CANYON BLVD,BOULDER,Colorado,80302,40.015179,-105.289521
2842 10TH ST,BOULDER,Colorado,80304,40.027579,-105.284046
9046 CHEYENNE ARAPAHO HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4624 16TH ST,BOULDER,Colorado,80304,40.05908,-105.276904
2140 LINDEN AVE,BOULDER,Colorado,80304,40.040561,-105.269669
8803 LAKESIDE CT,BOULDER,Colorado,80301,40.020626,-105.147709
5000 BUTTE ST LOT 193,BOULDER,Colorado,80301,40.033979,-105.236179
160 MANHATTAN DR,BOULDER,Colorado,80303,39.989965,-105.227586
669 LINDEN PARK DR,BOULDER,Colorado,80304,40.041576,-105.28806
1960 GLENWOOD DR,BOULDER,Colorado,80304,40.032971,-105.271169
1395 TOEDTLI DR,BOULDER,Colorado,80305,39.975926,-105.242295
3765 ORANGE LN,BOULDER,Colorado,80304,40.042093,-105.28356
6237 STEARNS WEST HALL,BOULDER,Colorado,80303,40.007331,-105.200177
240 S 39TH ST,BOULDER,Colorado,80305,39.98939,-105.247064
3475 SPRING CREEK PL,BOULDER,Colorado,80301,40.034905,-105.248153
850 34TH ST,BOULDER,Colorado,80303,40.002956,-105.249101
1005 MARINE ST,BOULDER,Colorado,80302,40.01268,-105.280551
7318 CLUBHOUSE RD,BOULDER,Colorado,80301,40.065182,-105.182455
4650 PLEASANT RIDGE RD,BOULDER,Colorado,80301,40.059096,-105.245676
3505 CLOVERLEAF DR,BOULDER,Colorado,80304,40.038335,-105.275782
7066 CARTER TRL,BOULDER,Colorado,80301,40.055428,-105.188746
2715 NORTHBROOK PL,BOULDER,Colorado,80304,40.04536,-105.260258
